"Código Departamento","Código Municipio","Código Centro Poblado","Nombre Departamento","Nombre Municipio","Nombre Centro Poblado","Tipo Centro Poblado","Longitud","Latitud","Nombre Distrito","Municipio/Áreas No Municipalizadas (ANM)","Nombre Área Metropolitana"
"15","15757","15757000","BOYACÁ","SOCHA","SOCHA","CABECERA MUNICIPAL","-72.691963","5.996717","","MUNICIPIO",""
"15","15757","15757001","BOYACÁ","SOCHA","SANTA TERESA","CENTRO POBLADO","-72.74165","5.986938","","MUNICIPIO",""
"15","15757","15757003","BOYACÁ","SOCHA","SOCHA VIEJO","CENTRO POBLADO","-72.710569","5.981891","","MUNICIPIO",""
"15","15759","15759000","BOYACÁ","SOGAMOSO","SOGAMOSO","CABECERA MUNICIPAL","-72.9231","5.725677","","MUNICIPIO",""
"15","15759","15759001","BOYACÁ","SOGAMOSO","MORCÁ","CENTRO POBLADO","-72.89089","5.720878","","MUNICIPIO",""
"15","15759","15759003","BOYACÁ","SOGAMOSO","VANEGAS","CENTRO POBLADO","-72.964985","5.664114","","MUNICIPIO",""
"15","15759","15759005","BOYACÁ","SOGAMOSO","EL CRUCERO","CENTRO POBLADO","","","","MUNICIPIO",""
"15","15759","15759006","BOYACÁ","SOGAMOSO","ALCAPARRAL","CENTRO POBLADO","-72.941076","5.742503","","MUNICIPIO",""
"15","15759","15759007","BOYACÁ","SOGAMOSO","MILAGRO Y PLAYITA","CENTRO POBLADO","-72.927147","5.689071","","MUNICIPIO",""
"15","15761","15761000","BOYACÁ","SOMONDOCO","SOMONDOCO","CABECERA MUNICIPAL","-73.433393","4.985726","","MUNICIPIO",""
"15","15762","15762000","BOYACÁ","SORA","SORA","CABECERA MUNICIPAL","-73.450153","5.56684","","MUNICIPIO",""
"15","15763","15763000","BOYACÁ","SOTAQUIRÁ","SOTAQUIRÁ","CABECERA MUNICIPAL","-73.247334","5.765231","","MUNICIPIO",""
"15","15763","15763002","BOYACÁ","SOTAQUIRÁ","BOSIGAS","CENTRO POBLADO","-73.225634","5.723267","","MUNICIPIO",""
"15","15763","15763003","BOYACÁ","SOTAQUIRÁ","CARREÑO","CENTRO POBLADO","-73.184064","5.750103","","MUNICIPIO",""
"15","15764","15764000","BOYACÁ","SORACÁ","SORACÁ","CABECERA MUNICIPAL","-73.332804","5.500898","","MUNICIPIO",""
"15","15774","15774000","BOYACÁ","SUSACÓN","SUSACÓN","CABECERA MUNICIPAL","-72.690289","6.230332","","MUNICIPIO",""
"15","15776","15776000","BOYACÁ","SUTAMARCHÁN","SUTAMARCHÁN","CABECERA MUNICIPAL","-73.620536","5.619781","","MUNICIPIO",""
"15","15778","15778000","BOYACÁ","SUTATENZA","SUTATENZA","CABECERA MUNICIPAL","-73.452317","5.022989","","MUNICIPIO",""
"15","15790","15790000","BOYACÁ","TASCO","TASCO","CABECERA MUNICIPAL","-72.781011","5.909821","","MUNICIPIO",""
"15","15790","15790001","BOYACÁ","TASCO","LIBERTADORES","CENTRO POBLADO","-72.744119","5.986499","","MUNICIPIO",""
"15","15790","15790003","BOYACÁ","TASCO","EL CASTILLO","CENTRO POBLADO","-72.755533","5.9732","","MUNICIPIO",""
"15","15798","15798000","BOYACÁ","TENZA","TENZA","CABECERA MUNICIPAL","-73.420589","5.077074","","MUNICIPIO",""
"15","15804","15804000","BOYACÁ","TIBANÁ","TIBANÁ","CABECERA MUNICIPAL","-73.396457","5.317251","","MUNICIPIO",""
"15","15806","15806000","BOYACÁ","TIBASOSA","TIBASOSA","CABECERA MUNICIPAL","-72.999449","5.74723","","MUNICIPIO",""
"15","15806","15806002","BOYACÁ","TIBASOSA","EL PARAÍSO","CENTRO POBLADO","-73.057524","5.759795","","MUNICIPIO",""
"15","15806","15806003","BOYACÁ","TIBASOSA","SANTA TERESA","CENTRO POBLADO","-72.99378","5.792694","","MUNICIPIO",""
"15","15808","15808000","BOYACÁ","TINJACÁ","TINJACÁ","CABECERA MUNICIPAL","-73.646847","5.579713","","MUNICIPIO",""
"15","15810","15810000","BOYACÁ","TIPACOQUE","TIPACOQUE","CABECERA MUNICIPAL","-72.693173","6.418586","","MUNICIPIO",""
"15","15810","15810005","BOYACÁ","TIPACOQUE","JEQUE","CENTRO POBLADO","-72.688221","6.425814","","MUNICIPIO",""
"15","15814","15814000","BOYACÁ","TOCA","TOCA","CABECERA MUNICIPAL","-73.184794","5.566464","","MUNICIPIO",""
"15","15816","15816000","BOYACÁ","TOGÜÍ","TOGÜÍ","CABECERA MUNICIPAL","-73.513655","5.937438","","MUNICIPIO",""
"15","15820","15820000","BOYACÁ","TÓPAGA","TÓPAGA","CABECERA MUNICIPAL","-72.832245","5.768201","","MUNICIPIO",""
"15","15820","15820001","BOYACÁ","TÓPAGA","BADO CASTRO","CENTRO POBLADO","-72.86478","5.768175","","MUNICIPIO",""
"15","15822","15822000","BOYACÁ","TOTA","TOTA","CABECERA MUNICIPAL","-72.985898","5.560497","","MUNICIPIO",""
"15","15832","15832000","BOYACÁ","TUNUNGUÁ","TUNUNGUÁ","CABECERA MUNICIPAL","-73.933155","5.730582","","MUNICIPIO",""
"15","15835","15835000","BOYACÁ","TURMEQUÉ","TURMEQUÉ","CABECERA MUNICIPAL","-73.491825","5.323261","","MUNICIPIO",""
"15","15837","15837000","BOYACÁ","TUTA","TUTA","CABECERA MUNICIPAL","-73.225178","5.690906","","MUNICIPIO",""
"15","15839","15839000","BOYACÁ","TUTAZÁ","TUTAZÁ","CABECERA MUNICIPAL","-72.856035","6.032608","","MUNICIPIO",""
"15","15839","15839004","BOYACÁ","TUTAZÁ","LA CAPILLA","CENTRO POBLADO","-72.867051","6.101035","","MUNICIPIO",""
"15","15842","15842000","BOYACÁ","ÚMBITA","ÚMBITA","CABECERA MUNICIPAL","-73.456917","5.221176","","MUNICIPIO",""
"15","15861","15861000","BOYACÁ","VENTAQUEMADA","VENTAQUEMADA","CABECERA MUNICIPAL","-73.522368","5.368739","","MUNICIPIO",""
"15","15861","15861001","BOYACÁ","VENTAQUEMADA","PARROQUIA VIEJA","CENTRO POBLADO","-73.53241","5.363763","","MUNICIPIO",""
"15","15861","15861002","BOYACÁ","VENTAQUEMADA","CASA VERDE","CENTRO POBLADO","-73.493787","5.384979","","MUNICIPIO",""
"15","15861","15861005","BOYACÁ","VENTAQUEMADA","MONTOYA","CENTRO POBLADO","-73.509017","5.379881","","MUNICIPIO",""
"15","15861","15861006","BOYACÁ","VENTAQUEMADA","ESTANCIA GRANDE","CENTRO POBLADO","-73.524255","5.373559","","MUNICIPIO",""
"15","15861","15861007","BOYACÁ","VENTAQUEMADA","PUENTE BOYACÁ","CENTRO POBLADO","-73.432824","5.446613","","MUNICIPIO",""
"15","15861","15861008","BOYACÁ","VENTAQUEMADA","TIERRA NEGRA","CENTRO POBLADO","-73.451008","5.424707","","MUNICIPIO",""
"15","15861","15861009","BOYACÁ","VENTAQUEMADA","EL CARPI","CENTRO POBLADO","-73.45827","5.415699","","MUNICIPIO",""
"15","15861","15861010","BOYACÁ","VENTAQUEMADA","EL MANZANO","CENTRO POBLADO","-73.482268","5.399562","","MUNICIPIO",""
"15","15879","15879000","BOYACÁ","VIRACACHÁ","VIRACACHÁ","CABECERA MUNICIPAL","-73.296894","5.436833","","MUNICIPIO",""
"15","15897","15897000","BOYACÁ","ZETAQUIRA","ZETAQUIRA","CABECERA MUNICIPAL","-73.169052","5.282116","","MUNICIPIO",""
"17","17001","17001000","CALDAS","MANIZALES","MANIZALES","CABECERA MUNICIPAL","-75.491018","5.057655","","MUNICIPIO",""
"17","17001","17001001","CALDAS","MANIZALES","ALTO DE LISBOA","CENTRO POBLADO","-75.592769","5.117157","","MUNICIPIO",""
"17","17001","17001002","CALDAS","MANIZALES","KILÓMETRO 41 - COLOMBIA","CENTRO POBLADO","-75.662018","5.162424","","MUNICIPIO",""
"17","17001","17001003","CALDAS","MANIZALES","BAJO TABLAZO","CENTRO POBLADO","-75.537743","5.025529","","MUNICIPIO",""
"17","17001","17001004","CALDAS","MANIZALES","LA CABAÑA","CENTRO POBLADO","-75.589152","5.095269","","MUNICIPIO",""
"17","17001","17001005","CALDAS","MANIZALES","LA CUCHILLA DEL SALADO","CENTRO POBLADO","-75.53672","5.101173","","MUNICIPIO",""
"17","17001","17001008","CALDAS","MANIZALES","LAS PAVAS","CENTRO POBLADO","-75.598251","5.080887","","MUNICIPIO",""
"17","17001","17001009","CALDAS","MANIZALES","SAN PEREGRINO","CENTRO POBLADO","-75.57224","5.057467","","MUNICIPIO",""
"17","17001","17001010","CALDAS","MANIZALES","ALTO TABLAZO","CENTRO POBLADO","-75.533964","5.041959","","MUNICIPIO",""
"17","17001","17001011","CALDAS","MANIZALES","ALTO DEL NARANJO","CENTRO POBLADO","-75.5627","4.998552","","MUNICIPIO",""
"17","17001","17001012","CALDAS","MANIZALES","EL ARENILLO","CENTRO POBLADO","-75.540709","5.054002","","MUNICIPIO",""
"17","17001","17001015","CALDAS","MANIZALES","LA AURORA","CENTRO POBLADO","-75.547227","5.073836","","MUNICIPIO",""
"17","17001","17001022","CALDAS","MANIZALES","ALTO BONITO","CENTRO POBLADO","-75.509147","5.114437","","MUNICIPIO",""
"17","17001","17001023","CALDAS","MANIZALES","MINA RICA","CENTRO POBLADO","-75.595564","5.132691","","MUNICIPIO",""
"17","17001","17001024","CALDAS","MANIZALES","LA GARRUCHA","CENTRO POBLADO","-75.575782","5.140645","","MUNICIPIO",""
"17","17001","17001029","CALDAS","MANIZALES","AGUA BONITA","CENTRO POBLADO","-75.549551","5.014334","","MUNICIPIO",""
"17","17001","17001034","CALDAS","MANIZALES","EL AGUILA","CENTRO POBLADO","-75.51124","5.107472","","MUNICIPIO",""
"17","17001","17001043","CALDAS","MANIZALES","BUENA VISTA","CENTRO POBLADO","-75.449202","5.052684","","MUNICIPIO",""
"17","17001","17001044","CALDAS","MANIZALES","CONDOMINIO PORTAL DE LOS CEREZOS","CENTRO POBLADO","-75.586678","5.048521","","MUNICIPIO",""
"17","17001","17001045","CALDAS","MANIZALES","CONDOMINIO RESERVA DE LOS ÁLAMOS","CENTRO POBLADO","-75.593229","5.045905","","MUNICIPIO",""
"17","17001","17001046","CALDAS","MANIZALES","CONDOMINIO SAN BERNARDO DEL VIENTO","CENTRO POBLADO","-75.58986","5.050195","","MUNICIPIO",""
"17","17001","17001047","CALDAS","MANIZALES","EL NARANJO","CENTRO POBLADO","-75.561953","5.007266","","MUNICIPIO",""
"17","17013","17013000","CALDAS","AGUADAS","AGUADAS","CABECERA MUNICIPAL","-75.45487","5.610244","","MUNICIPIO",""
"17","17013","17013001","CALDAS","AGUADAS","ARMA","CENTRO POBLADO","-75.539211","5.614078","","MUNICIPIO",""
"17","17013","17013004","CALDAS","AGUADAS","LA MERMITA","CENTRO POBLADO","-75.427764","5.673521","","MUNICIPIO",""
"17","17013","17013010","CALDAS","AGUADAS","EDÉN","CENTRO POBLADO","-75.482866","5.604772","","MUNICIPIO",""
"17","17013","17013011","CALDAS","AGUADAS","SAN NICOLÁS","CENTRO POBLADO","-75.485852","5.61798","","MUNICIPIO",""
"17","17013","17013012","CALDAS","AGUADAS","ALTO DE PITO","CENTRO POBLADO","-75.479542","5.630144","","MUNICIPIO",""
"17","17013","17013014","CALDAS","AGUADAS","ALTO DE LA MONTAÑA","CENTRO POBLADO","-75.501989","5.599682","","MUNICIPIO",""
"17","17013","17013015","CALDAS","AGUADAS","BOCAS","CENTRO POBLADO","-75.598156","5.733786","","MUNICIPIO",""
"17","17013","17013016","CALDAS","AGUADAS","VIBORAL","CENTRO POBLADO","-75.469687","5.578007","","MUNICIPIO",""
"17","17013","17013017","CALDAS","AGUADAS","PORE","CENTRO POBLADO","-75.452271","5.626307","","MUNICIPIO",""
"17","17042","17042000","CALDAS","ANSERMA","ANSERMA","CABECERA MUNICIPAL","-75.784343","5.236471","","MUNICIPIO",""
"17","17042","17042004","CALDAS","ANSERMA","MARAPRA","CENTRO POBLADO","-75.780996","5.208924","","MUNICIPIO",""
"17","17042","17042007","CALDAS","ANSERMA","SAN PEDRO","CENTRO POBLADO","-75.794269","5.250455","","MUNICIPIO",""
"17","17042","17042025","CALDAS","ANSERMA","CONDOMINIO LAS MARGARITAS","CENTRO POBLADO","","","","MUNICIPIO",""
"17","17042","17042026","CALDAS","ANSERMA","EL CONSUELO","CENTRO POBLADO","","","","MUNICIPIO",""
"17","17050","17050000","CALDAS","ARANZAZU","ARANZAZU","CABECERA MUNICIPAL","-75.491255","5.271142","","MUNICIPIO",""
"17","17050","17050006","CALDAS","ARANZAZU","SAN RAFAEL","CENTRO POBLADO","-75.523505","5.261945","","MUNICIPIO",""
"17","17050","17050012","CALDAS","ARANZAZU","LA HONDA","CENTRO POBLADO","-75.513077","5.253855","","MUNICIPIO",""
"17","17088","17088000","CALDAS","BELALCÁZAR","BELALCÁZAR","CABECERA MUNICIPAL","-75.811918","4.993785","","MUNICIPIO",""
"17","17088","17088001","CALDAS","BELALCÁZAR","EL MADROÑO","CENTRO POBLADO","-75.824696","4.94236","","MUNICIPIO",""
"17","17088","17088002","CALDAS","BELALCÁZAR","LA HABANA","CENTRO POBLADO","-75.796952","5.043332","","MUNICIPIO",""
"17","17088","17088003","CALDAS","BELALCÁZAR","SAN ISIDRO","CENTRO POBLADO","-75.801033","5.027734","","MUNICIPIO",""
"17","17088","17088008","CALDAS","BELALCÁZAR","ASENTAMIENTO INDÍGENA TOTUMAL","CENTRO POBLADO","-75.83834","4.995531","","MUNICIPIO",""
"17","17174","17174000","CALDAS","CHINCHINÁ","CHINCHINÁ","CABECERA MUNICIPAL","-75.607529","4.985227","","MUNICIPIO",""
"17","17174","17174001","CALDAS","CHINCHINÁ","EL TRÉBOL","CENTRO POBLADO","-75.699586","4.98164","","MUNICIPIO",""
"17","17174","17174002","CALDAS","CHINCHINÁ","LA FLORESTA","CENTRO POBLADO","-75.662246","4.979403","","MUNICIPIO",""
"17","17174","17174006","CALDAS","CHINCHINÁ","ALTO DE LA MINA","CENTRO POBLADO","-75.661962","4.950756","","MUNICIPIO",""
"17","17174","17174007","CALDAS","CHINCHINÁ","LA QUIEBRA DEL NARANJAL","CENTRO POBLADO","-75.648645","4.967732","","MUNICIPIO",""
"17","17174","17174011","CALDAS","CHINCHINÁ","LA ESTRELLA","CENTRO POBLADO","-75.684545","4.975231","","MUNICIPIO",""
"17","17174","17174012","CALDAS","CHINCHINÁ","EL REPOSO","CENTRO POBLADO","-75.652963","4.976827","","MUNICIPIO",""
"17","17174","17174013","CALDAS","CHINCHINÁ","GUAYABAL","CENTRO POBLADO","","","","MUNICIPIO",""
"17","17174","17174015","CALDAS","CHINCHINÁ","SAN ANDRÉS","CENTRO POBLADO","-75.600836","4.930887","","MUNICIPIO",""
"17","17272","17272000","CALDAS","FILADELFIA","FILADELFIA","CABECERA MUNICIPAL","-75.562474","5.297091","","MUNICIPIO",""
"17","17272","17272002","CALDAS","FILADELFIA","EL VERSO","CENTRO POBLADO","-75.546961","5.333255","","MUNICIPIO",""
"17","17272","17272003","CALDAS","FILADELFIA","LA PAILA","CENTRO POBLADO","-75.528335","5.293764","","MUNICIPIO",""
"17","17272","17272005","CALDAS","FILADELFIA","SAMARIA","CENTRO POBLADO","-75.570867","5.231467","","MUNICIPIO",""
"17","17272","17272007","CALDAS","FILADELFIA","SAN LUIS","CENTRO POBLADO","-75.56103","5.234688","","MUNICIPIO",""
"17","17272","17272008","CALDAS","FILADELFIA","BALMORAL","CENTRO POBLADO","-75.544873","5.268738","","MUNICIPIO",""
"17","17272","17272009","CALDAS","FILADELFIA","LA MARINA","CENTRO POBLADO","-75.526523","5.321501","","MUNICIPIO",""
"17","17380","17380000","CALDAS","LA DORADA","LA DORADA","CABECERA MUNICIPAL","-74.658488","5.444501","","MUNICIPIO",""
"17","17380","17380001","CALDAS","LA DORADA","BUENAVISTA","CENTRO POBLADO","-74.674244","5.766906","","MUNICIPIO",""
"17","17380","17380002","CALDAS","LA DORADA","GUARINOCITO","CENTRO POBLADO","-74.737146","5.343536","","MUNICIPIO",""
"17","17380","17380003","CALDAS","LA DORADA","PURNIO","CENTRO POBLADO","-74.688011","5.413168","","MUNICIPIO",""
"17","17380","17380004","CALDAS","LA DORADA","LA ATARRAYA","CENTRO POBLADO","-74.724341","5.721071","","MUNICIPIO",""
"17","17380","17380007","CALDAS","LA DORADA","CAMELIAS","CENTRO POBLADO","-74.738327","5.314654","","MUNICIPIO",""
"17","17380","17380008","CALDAS","LA DORADA","DOÑA JUANA","CENTRO POBLADO","-74.68092","5.481712","","MUNICIPIO",""
"17","17380","17380009","CALDAS","LA DORADA","HORIZONTE","CENTRO POBLADO","-74.743189","5.295223","","MUNICIPIO",""
"17","17380","17380010","CALDAS","LA DORADA","LA AGUSTINA","CENTRO POBLADO","-74.656072","5.658854","","MUNICIPIO",""
"17","17380","17380012","CALDAS","LA DORADA","LA HABANA","CENTRO POBLADO","-74.781901","5.642844","","MUNICIPIO",""
"17","17380","17380015","CALDAS","LA DORADA","PROSOCIAL LA HUMAREDA","CENTRO POBLADO","-74.68029","5.434081","","MUNICIPIO",""
"17","17388","17388000","CALDAS","LA MERCED","LA MERCED","CABECERA MUNICIPAL","-75.547853","5.394867","","MUNICIPIO",""
"17","17388","17388001","CALDAS","LA MERCED","EL LIMÓN","CENTRO POBLADO","-75.528476","5.342349","","MUNICIPIO",""
"17","17388","17388002","CALDAS","LA MERCED","LA FELISA","CENTRO POBLADO","-75.603312","5.382109","","MUNICIPIO",""
"17","17388","17388007","CALDAS","LA MERCED","LLANADAS","CENTRO POBLADO","-75.544498","5.374815","","MUNICIPIO",""
"17","17388","17388008","CALDAS","LA MERCED","SAN JOSÉ","CENTRO POBLADO","-75.551417","5.370017","","MUNICIPIO",""
"17","17388","17388009","CALDAS","LA MERCED","EL TAMBOR","CENTRO POBLADO","-75.562061","5.404131","","MUNICIPIO",""
"17","17433","17433000","CALDAS","MANZANARES","MANZANARES","CABECERA MUNICIPAL","-75.152829","5.255699","","MUNICIPIO",""
"17","17433","17433001","CALDAS","MANZANARES","AGUABONITA","CENTRO POBLADO","-75.126388","5.184565","","MUNICIPIO",""
"17","17433","17433003","CALDAS","MANZANARES","LA CEIBA","CENTRO POBLADO","-75.10152","5.212715","","MUNICIPIO",""
"17","17433","17433004","CALDAS","MANZANARES","LAS MARGARITAS","CENTRO POBLADO","-75.091104","5.245504","","MUNICIPIO",""
"17","17433","17433005","CALDAS","MANZANARES","LOS PLANES","CENTRO POBLADO","-75.110994","5.273856","","MUNICIPIO",""
"17","17442","17442000","CALDAS","MARMATO","MARMATO","CABECERA MUNICIPAL","-75.600049","5.47422","","MUNICIPIO",""
"17","17442","17442001","CALDAS","MARMATO","CABRAS","CENTRO POBLADO","-75.603383","5.501151","","MUNICIPIO",""
"17","17442","17442002","CALDAS","MARMATO","EL LLANO","CENTRO POBLADO","-75.587291","5.471964","","MUNICIPIO",""
"17","17442","17442003","CALDAS","MARMATO","SAN JUAN","CENTRO POBLADO","-75.609998","5.464539","","MUNICIPIO",""
"17","17442","17442004","CALDAS","MARMATO","LA MIEL","CENTRO POBLADO","-75.632866","5.51791","","MUNICIPIO",""
"17","17442","17442005","CALDAS","MARMATO","LA CUCHILLA","CENTRO POBLADO","-75.626673","5.511464","","MUNICIPIO",""
"17","17442","17442008","CALDAS","MARMATO","JIMÉNEZ ALTO","CENTRO POBLADO","-75.603781","5.471003","","MUNICIPIO",""
"17","17442","17442009","CALDAS","MARMATO","JIMÉNEZ BAJO","CENTRO POBLADO","-75.599191","5.469622","","MUNICIPIO",""
"17","17442","17442012","CALDAS","MARMATO","LOAIZA","CENTRO POBLADO","-75.598006","5.486672","","MUNICIPIO",""
"17","17442","17442013","CALDAS","MARMATO","EL GUAYABITO","CENTRO POBLADO","-75.592386","5.473322","","MUNICIPIO",""
"17","17442","17442014","CALDAS","MARMATO","LA PORTADA","CENTRO POBLADO","-75.610069","5.5003","","MUNICIPIO",""
"17","17442","17442015","CALDAS","MARMATO","LA QUEBRADA","CENTRO POBLADO","-75.594118","5.472721","","MUNICIPIO",""
"17","17442","17442016","CALDAS","MARMATO","ECHANDIA","CENTRO POBLADO","","","","MUNICIPIO",""
"17","17442","17442017","CALDAS","MARMATO","GUADUALEJO","CENTRO POBLADO","","","","MUNICIPIO",""
"17","17442","17442018","CALDAS","MARMATO","LLANO GRANDE","CENTRO POBLADO","","","","MUNICIPIO",""
"17","17444","17444000","CALDAS","MARQUETALIA","MARQUETALIA","CABECERA MUNICIPAL","-75.053097","5.297525","","MUNICIPIO",""
"17","17444","17444001","CALDAS","MARQUETALIA","SANTA ELENA","CENTRO POBLADO","-75.005261","5.308077","","MUNICIPIO",""
"17","17446","17446000","CALDAS","MARULANDA","MARULANDA","CABECERA MUNICIPAL","-75.259721","5.284304","","MUNICIPIO",""
"17","17446","17446001","CALDAS","MARULANDA","MONTEBONITO","CENTRO POBLADO","-75.201439","5.164184","","MUNICIPIO",""
"17","17486","17486000","CALDAS","NEIRA","NEIRA","CABECERA MUNICIPAL","-75.519886","5.166799","","MUNICIPIO",""
"17","17486","17486004","CALDAS","NEIRA","PUEBLO RICO","CENTRO POBLADO","-75.520877","5.137533","","MUNICIPIO",""
"17","17486","17486005","CALDAS","NEIRA","TAPIAS","CENTRO POBLADO","-75.66466","5.273707","","MUNICIPIO",""
"17","17486","17486009","CALDAS","NEIRA","BARRIO MEDELLÍN","CENTRO POBLADO","-75.512289","5.157022","","MUNICIPIO",""
"17","17486","17486010","CALDAS","NEIRA","LA ISLA","CENTRO POBLADO","-75.611001","5.157958","","MUNICIPIO",""
"17","17486","17486011","CALDAS","NEIRA","AGROVILLA","CENTRO POBLADO","-75.6587","5.165748","","MUNICIPIO",""
"17","17486","17486012","CALDAS","NEIRA","SAN JOSÉ","CENTRO POBLADO","-75.662367","5.173651","","MUNICIPIO",""
"17","17486","17486013","CALDAS","NEIRA","JUNTAS","CENTRO POBLADO","-75.641053","5.224361","","MUNICIPIO",""
"17","17495","17495000","CALDAS","NORCASIA","NORCASIA","CABECERA MUNICIPAL","-74.889546","5.574796","","MUNICIPIO",""
"17","17495","17495002","CALDAS","NORCASIA","LA QUIEBRA","CENTRO POBLADO","-74.896756","5.57456","","MUNICIPIO",""
"17","17495","17495003","CALDAS","NORCASIA","MONTEBELLO","CENTRO POBLADO","-74.920791","5.577827","","MUNICIPIO",""
"17","17495","17495004","CALDAS","NORCASIA","MOSCOVITA","CENTRO POBLADO","-74.909558","5.574126","","MUNICIPIO",""
"17","17513","17513000","CALDAS","PÁCORA","PÁCORA","CABECERA MUNICIPAL","-75.459621","5.527172","","MUNICIPIO",""
"17","17513","17513001","CALDAS","PÁCORA","CASTILLA","CENTRO POBLADO","-75.525683","5.531693","","MUNICIPIO",""
"17","17513","17513002","CALDAS","PÁCORA","LAS COLES","CENTRO POBLADO","-75.478113","5.477976","","MUNICIPIO",""
"17","17513","17513003","CALDAS","PÁCORA","SAN BARTOLOMÉ","CENTRO POBLADO","-75.542416","5.488184","","MUNICIPIO",""
"17","17513","17513008","CALDAS","PÁCORA","LOMA HERMOSA","CENTRO POBLADO","-75.490613","5.475246","","MUNICIPIO",""
"17","17513","17513011","CALDAS","PÁCORA","PALMA ALTA","CENTRO POBLADO","-75.498022","5.5044","","MUNICIPIO",""
"17","17513","17513012","CALDAS","PÁCORA","BUENOS AIRES","CENTRO POBLADO","-75.507008","5.554976","","MUNICIPIO",""
"17","17513","17513013","CALDAS","PÁCORA","EL MORRO","CENTRO POBLADO","-75.47523","5.547734","","MUNICIPIO",""
"17","17513","17513016","CALDAS","PÁCORA","LOS CÁMBULOS","CENTRO POBLADO","-75.535765","5.492104","","MUNICIPIO",""
"17","17524","17524000","CALDAS","PALESTINA","PALESTINA","CABECERA MUNICIPAL","-75.62163","5.020634","","MUNICIPIO",""
"17","17524","17524001","CALDAS","PALESTINA","ARAUCA","CENTRO POBLADO","-75.702918","5.110727","","MUNICIPIO",""
"17","17524","17524002","CALDAS","PALESTINA","EL JARDÍN (REPOSO)","CENTRO POBLADO","-75.647221","5.04357","","MUNICIPIO",""
"17","17524","17524003","CALDAS","PALESTINA","LA PLATA","CENTRO POBLADO","-75.678973","5.038562","","MUNICIPIO",""
"17","17524","17524005","CALDAS","PALESTINA","CARTAGENA","CENTRO POBLADO","-75.63925","5.026827","","MUNICIPIO",""
"17","17524","17524006","CALDAS","PALESTINA","SANTÁGUEDA","CENTRO POBLADO","","","","MUNICIPIO",""
"17","17524","17524009","CALDAS","PALESTINA","LA BASTILLA","CENTRO POBLADO","-75.687184","5.132548","","MUNICIPIO",""
"17","17541","17541000","CALDAS","PENSILVANIA","PENSILVANIA","CABECERA MUNICIPAL","-75.160299","5.383281","","MUNICIPIO",""
"17","17541","17541001","CALDAS","PENSILVANIA","ARBOLEDA","CENTRO POBLADO","-75.18374","5.499546","","MUNICIPIO",""
"17","17541","17541002","CALDAS","PENSILVANIA","BOLIVIA","CENTRO POBLADO","-75.112378","5.326593","","MUNICIPIO",""
"17","17541","17541004","CALDAS","PENSILVANIA","EL HIGUERÓN","CENTRO POBLADO","-75.079291","5.355463","","MUNICIPIO",""
"17","17541","17541006","CALDAS","PENSILVANIA","LA LINDA","CENTRO POBLADO","-75.095923","5.380253","","MUNICIPIO",""
"17","17541","17541008","CALDAS","PENSILVANIA","LA RIOJA","CENTRO POBLADO","-75.115181","5.36037","","MUNICIPIO",""
"17","17541","17541009","CALDAS","PENSILVANIA","PUEBLONUEVO","CENTRO POBLADO","-75.132613","5.534296","","MUNICIPIO",""
"17","17541","17541011","CALDAS","PENSILVANIA","SAN DANIEL","CENTRO POBLADO","-75.082952","5.378798","","MUNICIPIO",""
"17","17541","17541015","CALDAS","PENSILVANIA","LA SOLEDAD ALTA","CENTRO POBLADO","-75.080506","5.34058","","MUNICIPIO",""
"17","17541","17541016","CALDAS","PENSILVANIA","AGUABONITA","CENTRO POBLADO","-75.085871","5.409301","","MUNICIPIO",""
"17","17614","17614000","CALDAS","RIOSUCIO","RIOSUCIO","CABECERA MUNICIPAL","-75.702104","5.423673","","MUNICIPIO",""
"17","17614","17614001","CALDAS","RIOSUCIO","BONAFONT","CENTRO POBLADO","-75.679618","5.363404","","MUNICIPIO",""
"17","17614","17614003","CALDAS","RIOSUCIO","EL SALADO","CENTRO POBLADO","-75.744179","5.452258","","MUNICIPIO",""
"17","17614","17614004","CALDAS","RIOSUCIO","FLORENCIA","CENTRO POBLADO","-75.659845","5.349287","","MUNICIPIO",""
"17","17614","17614005","CALDAS","RIOSUCIO","QUIEBRALOMO","CENTRO POBLADO","-75.68959","5.444585","","MUNICIPIO",""
"17","17614","17614006","CALDAS","RIOSUCIO","SAN LORENZO","CENTRO POBLADO","-75.693894","5.464575","","MUNICIPIO",""
"17","17614","17614008","CALDAS","RIOSUCIO","IBERIA","CENTRO POBLADO","-75.669722","5.415005","","MUNICIPIO",""
"17","17614","17614010","CALDAS","RIOSUCIO","SIPIRRA","CENTRO POBLADO","-75.691248","5.426941","","MUNICIPIO",""
"17","17614","17614014","CALDAS","RIOSUCIO","SAN JERÓNIMO","CENTRO POBLADO","-75.711157","5.477196","","MUNICIPIO",""
"17","17614","17614017","CALDAS","RIOSUCIO","PUEBLO VIEJO","CENTRO POBLADO","-75.722322","5.427735","","MUNICIPIO",""
"17","17614","17614021","CALDAS","RIOSUCIO","LAS ESTANCIAS","CENTRO POBLADO","-75.71673","5.451512","","MUNICIPIO",""
"17","17614","17614022","CALDAS","RIOSUCIO","LA PLAYA - IMURRA","CENTRO POBLADO","-75.719537","5.404596","","MUNICIPIO",""
"17","17614","17614023","CALDAS","RIOSUCIO","TUMBABARRETO","CENTRO POBLADO","-75.700267","5.438109","","MUNICIPIO",""
